ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
453,XAUUSD,sell,low,4043.48000,4044.62000,2025-11-24T02:51:00.000Z,2025-11-24T02:52:00.000Z,4044.62000,4040.06000,10.00,-1140.00,1,-11.40,1.00
454,XAUUSD,sell,low,4044.79000,4046.33000,2025-11-24T02:52:00.000Z,2025-11-24T02:57:00.000Z,4046.33000,4040.17000,10.00,-1540.00,5,-15.40,1.00
455,XAUUSD,sell,low,4044.79000,4046.33000,2025-11-24T02:53:00.000Z,2025-11-24T02:57:00.000Z,4046.33000,4040.17000,10.00,-1540.00,4,-15.40,1.00
456,XAUUSD,sell,low,4044.79000,4046.33000,2025-11-24T02:54:00.000Z,2025-11-24T02:57:00.000Z,4046.33000,4040.17000,10.00,-1540.00,3,-15.40,1.00
457,XAUUSD,sell,low,4044.79000,4046.33000,2025-11-24T02:58:00.000Z,2025-11-24T02:59:00.000Z,4046.33000,4040.17000,10.00,-1540.00,1,-15.40,1.00
458,XAUUSD,sell,low,4044.79000,4046.33000,2025-11-24T02:59:00.000Z,2025-11-24T03:01:00.000Z,4046.33000,4040.17000,10.00,-1540.00,2,-15.40,1.00
459,XAUUSD,sell,low,4046.31000,4047.31000,2025-11-24T03:00:00.000Z,2025-11-24T03:01:00.000Z,4047.31000,4043.31000,10.00,-1000.00,1,-10.00,1.00
460,XAUUSD,sell,low,4066.97000,4067.97000,2025-11-24T07:44:00.000Z,2025-11-24T07:45:00.000Z,4067.97000,4063.97000,10.00,-1000.00,1,-10.00,1.00
461,XAUUSD,sell,low,4066.97000,4067.97000,2025-11-24T07:45:00.000Z,2025-11-24T07:46:00.000Z,4067.97000,4063.97000,10.00,-1000.00,1,-10.00,1.00
462,XAUUSD,sell,low,4066.97000,4067.97000,2025-11-24T07:46:00.000Z,2025-11-24T07:47:00.000Z,4067.97000,4063.97000,10.00,-1000.00,1,-10.00,1.00
463,XAUUSD,sell,low,4070.07000,4067.07000,2025-11-24T07:47:00.000Z,2025-11-24T07:50:00.000Z,4071.07000,4067.07000,10.00,3000.00,3,30.00,3.00
464,XAUUSD,sell,low,4070.07000,4067.07000,2025-11-24T07:48:00.000Z,2025-11-24T07:50:00.000Z,4071.07000,4067.07000,10.00,3000.00,2,30.00,3.00
465,XAUUSD,sell,low,4069.25000,4066.25000,2025-11-24T07:49:00.000Z,2025-11-24T07:51:00.000Z,4070.25000,4066.25000,10.00,3000.00,2,30.00,3.00
466,XAUUSD,sell,low,4065.23000,4066.23000,2025-11-24T08:00:00.000Z,2025-11-24T08:09:00.000Z,4066.23000,4062.23000,10.00,-1000.00,9,-10.00,1.00
467,XAUUSD,sell,low,4065.23000,4066.23000,2025-11-24T08:01:00.000Z,2025-11-24T08:09:00.000Z,4066.23000,4062.23000,10.00,-1000.00,8,-10.00,1.00
468,XAUUSD,sell,low,4065.23000,4066.23000,2025-11-24T08:02:00.000Z,2025-11-24T08:09:00.000Z,4066.23000,4062.23000,10.00,-1000.00,7,-10.00,1.00
469,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:10:00.000Z,2025-11-24T08:11:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
470,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:11:00.000Z,2025-11-24T08:12:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
471,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:12:00.000Z,2025-11-24T08:13:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
472,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:13:00.000Z,2025-11-24T08:14:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
473,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:14:00.000Z,2025-11-24T08:15:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
474,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:15:00.000Z,2025-11-24T08:16:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
475,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:16:00.000Z,2025-11-24T08:17:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
476,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:17:00.000Z,2025-11-24T08:18:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
477,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:18:00.000Z,2025-11-24T08:19:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
478,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:19:00.000Z,2025-11-24T08:20:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
479,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:20:00.000Z,2025-11-24T08:21:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
480,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:21:00.000Z,2025-11-24T08:22:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
481,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:22:00.000Z,2025-11-24T08:23:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
482,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:23:00.000Z,2025-11-24T08:24:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
483,XAUUSD,sell,low,4065.36000,4066.36000,2025-11-24T08:24:00.000Z,2025-11-24T08:25:00.000Z,4066.36000,4062.36000,10.00,-1000.00,1,-10.00,1.00
486,XAUUSD,sell,low,4068.54000,4069.54000,2025-11-24T08:27:00.000Z,2025-11-24T08:28:00.000Z,4069.54000,4065.54000,10.00,-1000.00,1,-10.00,1.00
484,XAUUSD,sell,low,4068.70000,4069.70000,2025-11-24T08:25:00.000Z,2025-11-24T08:29:00.000Z,4069.70000,4065.70000,10.00,-1000.00,4,-10.00,1.00
485,XAUUSD,sell,low,4068.70000,4069.70000,2025-11-24T08:26:00.000Z,2025-11-24T08:29:00.000Z,4069.70000,4065.70000,10.00,-1000.00,3,-10.00,1.00
487,XAUUSD,sell,low,4068.54000,4069.54000,2025-11-24T08:29:00.000Z,2025-11-24T08:30:00.000Z,4069.54000,4065.54000,10.00,-1000.00,1,-10.00,1.00
488,XAUUSD,sell,low,4068.54000,4069.54000,2025-11-24T08:30:00.000Z,2025-11-24T08:31:00.000Z,4069.54000,4065.54000,10.00,-1000.00,1,-10.00,1.00
489,XAUUSD,sell,low,4068.54000,4069.54000,2025-11-24T08:31:00.000Z,2025-11-24T08:32:00.000Z,4069.54000,4065.54000,10.00,-1000.00,1,-10.00,1.00
490,XAUUSD,sell,low,4068.54000,4069.54000,2025-11-24T08:32:00.000Z,2025-11-24T08:33:00.000Z,4069.54000,4065.54000,10.00,-1000.00,1,-10.00,1.00
491,XAUUSD,sell,low,4070.28000,4067.28000,2025-11-24T08:33:00.000Z,2025-11-24T08:38:00.000Z,4071.28000,4067.28000,10.00,3000.00,5,30.00,3.00
492,XAUUSD,sell,low,4069.23000,4070.23000,2025-11-24T08:34:00.000Z,2025-11-24T08:41:00.000Z,4070.23000,4066.23000,10.00,-1000.00,7,-10.00,1.00
493,XAUUSD,sell,low,4068.95000,4069.95000,2025-11-24T08:35:00.000Z,2025-11-24T08:41:00.000Z,4069.95000,4065.95000,10.00,-1000.00,6,-10.00,1.00
494,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:39:00.000Z,2025-11-24T08:41:00.000Z,4069.29000,4065.29000,10.00,-1000.00,2,-10.00,1.00
495,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:42:00.000Z,2025-11-24T08:43:00.000Z,4069.29000,4065.29000,10.00,-1000.00,1,-10.00,1.00
496,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:43:00.000Z,2025-11-24T08:44:00.000Z,4069.29000,4065.29000,10.00,-1000.00,1,-10.00,1.00
497,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:44:00.000Z,2025-11-24T08:45:00.000Z,4069.29000,4065.29000,10.00,-1000.00,1,-10.00,1.00
498,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:45:00.000Z,2025-11-24T08:46:00.000Z,4069.29000,4065.29000,10.00,-1000.00,1,-10.00,1.00
499,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:46:00.000Z,2025-11-24T08:47:00.000Z,4069.29000,4065.29000,10.00,-1000.00,1,-10.00,1.00
500,XAUUSD,sell,low,4068.29000,4069.29000,2025-11-24T08:47:00.000Z,2025-11-24T08:48:00.000Z,4069.29000,4065.29000,10.00,-1000.00,1,-10.00,1.00
501,XAUUSD,sell,low,4071.55000,4072.82000,2025-11-24T08:48:00.000Z,2025-11-24T09:03:00.000Z,4072.82000,4067.74000,10.00,-1270.00,15,-12.70,1.00
502,XAUUSD,sell,low,4071.55000,4072.82000,2025-11-24T08:49:00.000Z,2025-11-24T09:03:00.000Z,4072.82000,4067.74000,10.00,-1270.00,14,-12.70,1.00
503,XAUUSD,sell,low,4071.55000,4072.82000,2025-11-24T08:50:00.000Z,2025-11-24T09:03:00.000Z,4072.82000,4067.74000,10.00,-1270.00,13,-12.70,1.00
504,XAUUSD,sell,low,4072.36000,4067.32000,2025-11-24T09:07:00.000Z,2025-11-24T09:10:00.000Z,4074.04000,4067.32000,10.00,5040.00,3,50.40,3.00
505,XAUUSD,sell,low,4072.36000,4067.32000,2025-11-24T09:08:00.000Z,2025-11-24T09:10:00.000Z,4074.04000,4067.32000,10.00,5040.00,2,50.40,3.00
506,XAUUSD,sell,low,4072.36000,4067.32000,2025-11-24T09:09:00.000Z,2025-11-24T09:10:00.000Z,4074.04000,4067.32000,10.00,5040.00,1,50.40,3.00
508,XAUUSD,sell,low,4067.18000,4068.18000,2025-11-24T09:12:00.000Z,2025-11-24T09:13:00.000Z,4068.18000,4064.18000,10.00,-1000.00,1,-10.00,1.00
509,XAUUSD,sell,low,4067.18000,4068.18000,2025-11-24T09:13:00.000Z,2025-11-24T09:14:00.000Z,4068.18000,4064.18000,10.00,-1000.00,1,-10.00,1.00
507,XAUUSD,sell,low,4067.91000,4068.91000,2025-11-24T09:11:00.000Z,2025-11-24T09:15:00.000Z,4068.91000,4064.91000,10.00,-1000.00,4,-10.00,1.00
510,XAUUSD,sell,low,4067.18000,4068.18000,2025-11-24T09:14:00.000Z,2025-11-24T09:15:00.000Z,4068.18000,4064.18000,10.00,-1000.00,1,-10.00,1.00
511,XAUUSD,sell,low,4067.18000,4068.18000,2025-11-24T09:15:00.000Z,2025-11-24T09:16:00.000Z,4068.18000,4064.18000,10.00,-1000.00,1,-10.00,1.00
512,XAUUSD,sell,low,4067.18000,4068.18000,2025-11-24T09:16:00.000Z,2025-11-24T09:17:00.000Z,4068.18000,4064.18000,10.00,-1000.00,1,-10.00,1.00
513,XAUUSD,sell,low,4069.40000,4070.40000,2025-11-24T09:17:00.000Z,2025-11-24T09:29:00.000Z,4070.40000,4066.40000,10.00,-1000.00,12,-10.00,1.00
514,XAUUSD,sell,low,4069.40000,4070.40000,2025-11-24T09:18:00.000Z,2025-11-24T09:29:00.000Z,4070.40000,4066.40000,10.00,-1000.00,11,-10.00,1.00
515,XAUUSD,sell,low,4069.40000,4070.40000,2025-11-24T09:19:00.000Z,2025-11-24T09:29:00.000Z,4070.40000,4066.40000,10.00,-1000.00,10,-10.00,1.00
516,XAUUSD,sell,low,4069.25000,4070.25000,2025-11-24T09:30:00.000Z,2025-11-24T09:31:00.000Z,4070.25000,4066.25000,10.00,-1000.00,1,-10.00,1.00
517,XAUUSD,sell,low,4069.25000,4070.25000,2025-11-24T09:31:00.000Z,2025-11-24T09:32:00.000Z,4070.25000,4066.25000,10.00,-1000.00,1,-10.00,1.00
518,XAUUSD,sell,low,4069.25000,4070.25000,2025-11-24T09:32:00.000Z,2025-11-24T09:33:00.000Z,4070.25000,4066.25000,10.00,-1000.00,1,-10.00,1.00
519,XAUUSD,sell,low,4069.25000,4070.25000,2025-11-24T09:33:00.000Z,2025-11-24T09:34:00.000Z,4070.25000,4066.25000,10.00,-1000.00,1,-10.00,1.00
520,XAUUSD,sell,low,4069.25000,4070.25000,2025-11-24T09:34:00.000Z,2025-11-24T09:35:00.000Z,4070.25000,4066.25000,10.00,-1000.00,1,-10.00,1.00
521,XAUUSD,sell,low,4069.25000,4070.25000,2025-11-24T09:36:00.000Z,2025-11-24T09:37:00.000Z,4070.25000,4066.25000,10.00,-1000.00,1,-10.00,1.00
522,XAUUSD,sell,low,4075.39000,4076.39000,2025-11-24T09:40:00.000Z,2025-11-24T09:42:00.000Z,4076.39000,4072.39000,10.00,-1000.00,2,-10.00,1.00
523,XAUUSD,sell,low,4076.89000,4072.48000,2025-11-24T11:23:00.000Z,2025-11-24T11:30:00.000Z,4078.36000,4072.48000,10.00,4410.00,7,44.10,3.00
524,XAUUSD,sell,low,4076.68000,4077.68000,2025-11-24T11:30:00.000Z,2025-11-24T11:31:00.000Z,4077.68000,4073.68000,10.00,-1000.00,1,-10.00,1.00
525,XAUUSD,sell,low,4076.68000,4077.68000,2025-11-24T11:31:00.000Z,2025-11-24T11:32:00.000Z,4077.68000,4073.68000,10.00,-1000.00,1,-10.00,1.00
526,XAUUSD,sell,low,4076.68000,4077.68000,2025-11-24T11:32:00.000Z,2025-11-24T11:33:00.000Z,4077.68000,4073.68000,10.00,-1000.00,1,-10.00,1.00
527,XAUUSD,sell,low,4076.68000,4073.68000,2025-11-24T11:33:00.000Z,2025-11-24T11:37:00.000Z,4077.68000,4073.68000,10.00,3000.00,4,30.00,3.00
528,XAUUSD,sell,low,4076.68000,4073.68000,2025-11-24T11:34:00.000Z,2025-11-24T11:37:00.000Z,4077.68000,4073.68000,10.00,3000.00,3,30.00,3.00
529,XAUUSD,sell,low,4076.68000,4073.68000,2025-11-24T11:36:00.000Z,2025-11-24T11:37:00.000Z,4077.68000,4073.68000,10.00,3000.00,1,30.00,3.00
530,XAUUSD,sell,low,4074.06000,4069.39500,2025-11-24T11:38:00.000Z,2025-11-24T11:40:00.000Z,4075.61500,4069.39500,10.00,4665.00,2,46.65,3.00
531,XAUUSD,sell,low,4074.06000,4069.39500,2025-11-24T11:39:00.000Z,2025-11-24T11:40:00.000Z,4075.61500,4069.39500,10.00,4665.00,1,46.65,3.00
532,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:40:00.000Z,2025-11-24T11:42:00.000Z,4074.58500,4066.32500,10.00,-2065.00,2,-20.65,1.00
533,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:41:00.000Z,2025-11-24T11:42:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
534,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:42:00.000Z,2025-11-24T11:43:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
535,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:43:00.000Z,2025-11-24T11:45:00.000Z,4074.58500,4066.32500,10.00,-2065.00,2,-20.65,1.00
536,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:44:00.000Z,2025-11-24T11:45:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
537,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:45:00.000Z,2025-11-24T11:46:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
538,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:46:00.000Z,2025-11-24T11:47:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
539,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:47:00.000Z,2025-11-24T11:48:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
540,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:48:00.000Z,2025-11-24T11:49:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
541,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:49:00.000Z,2025-11-24T11:50:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
542,XAUUSD,sell,low,4072.52000,4074.58500,2025-11-24T11:50:00.000Z,2025-11-24T11:51:00.000Z,4074.58500,4066.32500,10.00,-2065.00,1,-20.65,1.00
543,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:15:00.000Z,2025-11-24T13:16:00.000Z,4090.33000,4094.37000,10.00,3030.00,1,30.30,3.00
544,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:17:00.000Z,2025-11-24T13:20:00.000Z,4090.33000,4094.37000,10.00,3030.00,3,30.30,3.00
545,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:18:00.000Z,2025-11-24T13:20:00.000Z,4090.33000,4094.37000,10.00,3030.00,2,30.30,3.00
546,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:19:00.000Z,2025-11-24T13:20:00.000Z,4090.33000,4094.37000,10.00,3030.00,1,30.30,3.00
547,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:21:00.000Z,2025-11-24T13:27:00.000Z,4090.33000,4094.37000,10.00,3030.00,6,30.30,3.00
548,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:22:00.000Z,2025-11-24T13:27:00.000Z,4090.33000,4094.37000,10.00,3030.00,5,30.30,3.00
549,XAUUSD,buy,low,4091.34000,4094.37000,2025-11-24T13:23:00.000Z,2025-11-24T13:27:00.000Z,4090.33000,4094.37000,10.00,3030.00,4,30.30,3.00
550,XAUUSD,buy,low,4093.40000,4092.40000,2025-11-24T13:28:00.000Z,2025-11-24T13:29:00.000Z,4092.40000,4096.40000,10.00,-1000.00,1,-10.00,1.00
551,XAUUSD,buy,low,4093.40000,4092.40000,2025-11-24T13:29:00.000Z,2025-11-24T13:30:00.000Z,4092.40000,4096.40000,10.00,-1000.00,1,-10.00,1.00
552,XAUUSD,buy,low,4093.40000,4096.40000,2025-11-24T13:30:00.000Z,2025-11-24T13:33:00.000Z,4092.40000,4096.40000,10.00,3000.00,3,30.00,3.00
553,XAUUSD,buy,low,4093.40000,4096.40000,2025-11-24T13:31:00.000Z,2025-11-24T13:33:00.000Z,4092.40000,4096.40000,10.00,3000.00,2,30.00,3.00
554,XAUUSD,buy,low,4093.40000,4096.40000,2025-11-24T13:32:00.000Z,2025-11-24T13:33:00.000Z,4092.40000,4096.40000,10.00,3000.00,1,30.00,3.00
555,XAUUSD,buy,low,4093.40000,4096.40000,2025-11-24T13:40:00.000Z,2025-11-24T13:42:00.000Z,4092.40000,4096.40000,10.00,3000.00,2,30.00,3.00
556,XAUUSD,buy,low,4093.40000,4096.40000,2025-11-24T13:54:00.000Z,2025-11-24T13:55:00.000Z,4092.40000,4096.40000,10.00,3000.00,1,30.00,3.00
557,XAUUSD,buy,low,4145.57000,4144.51500,2025-11-25T01:30:00.000Z,2025-11-25T01:41:00.000Z,4144.51500,4148.73500,10.00,-1055.00,11,-10.55,1.00
558,XAUUSD,buy,low,4145.57000,4144.51500,2025-11-25T01:31:00.000Z,2025-11-25T01:41:00.000Z,4144.51500,4148.73500,10.00,-1055.00,10,-10.55,1.00
559,XAUUSD,buy,low,4145.57000,4144.51500,2025-11-25T01:33:00.000Z,2025-11-25T01:41:00.000Z,4144.51500,4148.73500,10.00,-1055.00,8,-10.55,1.00
